state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,residence,n5_state,zone
16,htn_untreated,54.8,44.6,65.1,Proportion,"54.8 (44.6, 65.1)",273,swealthq_ur,1,Total,Tripura,North East
16,htn_untreated,53.9,46.6,61.1,Proportion,"53.9 (46.6, 61.1)",408,swealthq_ur,2,Total,Tripura,North East
16,htn_untreated,46.4,39.3,53.4,Proportion,"46.4 (39.3, 53.4)",415,swealthq_ur,3,Total,Tripura,North East
16,htn_untreated,47.9,41.1,54.7,Proportion,"47.9 (41.1, 54.7)",520,swealthq_ur,4,Total,Tripura,North East
16,htn_untreated,40.3,34.6,46,Proportion,"40.3 (34.6, 46)",591,swealthq_ur,5,Total,Tripura,North East
17,htn_untreated,41.3,30.3,52.3,Proportion,"41.3 (30.3, 52.3)",223,swealthq_ur,1,Total,Meghalaya,North East
17,htn_untreated,36.2,25.9,46.5,Proportion,"36.2 (25.9, 46.5)",247,swealthq_ur,2,Total,Meghalaya,North East
17,htn_untreated,37,28.4,45.5,Proportion,"37 (28.4, 45.5)",266,swealthq_ur,3,Total,Meghalaya,North East
17,htn_untreated,41,29.8,52.1,Proportion,"41 (29.8, 52.1)",303,swealthq_ur,4,Total,Meghalaya,North East
17,htn_untreated,43.4,34.8,52,Proportion,"43.4 (34.8, 52)",423,swealthq_ur,5,Total,Meghalaya,North East
18,htn_untreated,52.9,46.9,58.9,Proportion,"52.9 (46.9, 58.9)",1163,swealthq_ur,1,Total,Assam,North East
18,htn_untreated,52.3,47.4,57.1,Proportion,"52.3 (47.4, 57.1)",1323,swealthq_ur,2,Total,Assam,North East
18,htn_untreated,52.1,47.8,56.5,Proportion,"52.1 (47.8, 56.5)",1577,swealthq_ur,3,Total,Assam,North East
18,htn_untreated,51.2,47.3,55.2,Proportion,"51.2 (47.3, 55.2)",1823,swealthq_ur,4,Total,Assam,North East
18,htn_untreated,47.1,43.3,50.8,Proportion,"47.1 (43.3, 50.8)",2447,swealthq_ur,5,Total,Assam,North East
19,htn_untreated,47.7,41.9,53.5,Proportion,"47.7 (41.9, 53.5)",736,swealthq_ur,1,Total,West Bengal,East
19,htn_untreated,47.6,40.9,54.4,Proportion,"47.6 (40.9, 54.4)",750,swealthq_ur,2,Total,West Bengal,East
19,htn_untreated,46.6,40.6,52.6,Proportion,"46.6 (40.6, 52.6)",911,swealthq_ur,3,Total,West Bengal,East
19,htn_untreated,39.7,34.6,44.8,Proportion,"39.7 (34.6, 44.8)",1049,swealthq_ur,4,Total,West Bengal,East
19,htn_untreated,29.9,25.6,34.3,Proportion,"29.9 (25.6, 34.3)",1358,swealthq_ur,5,Total,West Bengal,East
20,htn_untreated,81.1,77.2,85.1,Proportion,"81.1 (77.2, 85.1)",734,swealthq_ur,1,Total,Jharkhand,East
20,htn_untreated,80.3,76.6,84,Proportion,"80.3 (76.6, 84)",848,swealthq_ur,2,Total,Jharkhand,East
20,htn_untreated,76.2,72.8,79.6,Proportion,"76.2 (72.8, 79.6)",1060,swealthq_ur,3,Total,Jharkhand,East
20,htn_untreated,70.3,66.4,74.2,Proportion,"70.3 (66.4, 74.2)",1283,swealthq_ur,4,Total,Jharkhand,East
20,htn_untreated,65.8,61.2,70.3,Proportion,"65.8 (61.2, 70.3)",1563,swealthq_ur,5,Total,Jharkhand,East
21,htn_untreated,59.6,53.9,65.3,Proportion,"59.6 (53.9, 65.3)",645,swealthq_ur,1,Total,Odisha,East
21,htn_untreated,56.9,51.9,61.8,Proportion,"56.9 (51.9, 61.8)",938,swealthq_ur,2,Total,Odisha,East
21,htn_untreated,53.2,48.9,57.4,Proportion,"53.2 (48.9, 57.4)",1168,swealthq_ur,3,Total,Odisha,East
21,htn_untreated,50.1,44.1,56.1,Proportion,"50.1 (44.1, 56.1)",1459,swealthq_ur,4,Total,Odisha,East
21,htn_untreated,44.8,40.9,48.6,Proportion,"44.8 (40.9, 48.6)",2142,swealthq_ur,5,Total,Odisha,East
22,htn_untreated,57.9,50.9,64.9,Proportion,"57.9 (50.9, 64.9)",576,swealthq_ur,1,Total,Chhattisgarh,Central
22,htn_untreated,66.6,61,72.2,Proportion,"66.6 (61, 72.2)",656,swealthq_ur,2,Total,Chhattisgarh,Central
22,htn_untreated,69.3,63.6,75,Proportion,"69.3 (63.6, 75)",816,swealthq_ur,3,Total,Chhattisgarh,Central
22,htn_untreated,60.1,54.9,65.4,Proportion,"60.1 (54.9, 65.4)",846,swealthq_ur,4,Total,Chhattisgarh,Central
22,htn_untreated,53.4,48,58.9,Proportion,"53.4 (48, 58.9)",1154,swealthq_ur,5,Total,Chhattisgarh,Central
23,htn_untreated,67.9,62.9,72.8,Proportion,"67.9 (62.9, 72.8)",831,swealthq_ur,1,Total,Madhya Pradesh,Central
23,htn_untreated,64.8,60.4,69.2,Proportion,"64.8 (60.4, 69.2)",1046,swealthq_ur,2,Total,Madhya Pradesh,Central
23,htn_untreated,58.7,54.2,63.2,Proportion,"58.7 (54.2, 63.2)",1388,swealthq_ur,3,Total,Madhya Pradesh,Central
23,htn_untreated,57.4,53.7,61.1,Proportion,"57.4 (53.7, 61.1)",1609,swealthq_ur,4,Total,Madhya Pradesh,Central
23,htn_untreated,52.8,49.2,56.4,Proportion,"52.8 (49.2, 56.4)",2216,swealthq_ur,5,Total,Madhya Pradesh,Central
24,htn_untreated,47.9,40.8,55.1,Proportion,"47.9 (40.8, 55.1)",644,swealthq_ur,1,Total,Gujarat,West
24,htn_untreated,47.6,41.6,53.6,Proportion,"47.6 (41.6, 53.6)",1014,swealthq_ur,2,Total,Gujarat,West
24,htn_untreated,48.1,42,54.2,Proportion,"48.1 (42, 54.2)",1197,swealthq_ur,3,Total,Gujarat,West
24,htn_untreated,43.6,38.3,49,Proportion,"43.6 (38.3, 49)",1490,swealthq_ur,4,Total,Gujarat,West
24,htn_untreated,33.6,27.3,40,Proportion,"33.6 (27.3, 40)",1813,swealthq_ur,5,Total,Gujarat,West
25,htn_untreated,60.9,39.3,82.5,Proportion,"60.9 (39.3, 82.5)",26,swealthq_ur,1,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,49.8,26.2,73.4,Proportion,"49.8 (26.2, 73.4)",34,swealthq_ur,2,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,51.3,35.6,67.1,Proportion,"51.3 (35.6, 67.1)",77,swealthq_ur,3,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,46.3,30.2,62.3,Proportion,"46.3 (30.2, 62.3)",123,swealthq_ur,4,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_untreated,22.6,14.2,31,Proportion,"22.6 (14.2, 31)",224,swealthq_ur,5,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_untreated,54.5,46.4,62.6,Proportion,"54.5 (46.4, 62.6)",1059,swealthq_ur,1,Total,Maharashtra,West
27,htn_untreated,39.7,34,45.5,Proportion,"39.7 (34, 45.5)",1467,swealthq_ur,2,Total,Maharashtra,West
27,htn_untreated,38.5,33.1,43.8,Proportion,"38.5 (33.1, 43.8)",1658,swealthq_ur,3,Total,Maharashtra,West
27,htn_untreated,35.3,28.2,42.4,Proportion,"35.3 (28.2, 42.4)",1719,swealthq_ur,4,Total,Maharashtra,West
27,htn_untreated,28.6,23.2,33.9,Proportion,"28.6 (23.2, 33.9)",1757,swealthq_ur,5,Total,Maharashtra,West
28,htn_untreated,44.9,38.1,51.7,Proportion,"44.9 (38.1, 51.7)",636,swealthq_ur,1,Total,Andhra Pradesh,South
28,htn_untreated,39.2,31.9,46.4,Proportion,"39.2 (31.9, 46.4)",658,swealthq_ur,2,Total,Andhra Pradesh,South
28,htn_untreated,40,32.8,47.1,Proportion,"40 (32.8, 47.1)",636,swealthq_ur,3,Total,Andhra Pradesh,South
28,htn_untreated,32.5,25.8,39.2,Proportion,"32.5 (25.8, 39.2)",697,swealthq_ur,4,Total,Andhra Pradesh,South
28,htn_untreated,27.9,22.1,33.6,Proportion,"27.9 (22.1, 33.6)",836,swealthq_ur,5,Total,Andhra Pradesh,South
29,htn_untreated,53.1,46.3,59.9,Proportion,"53.1 (46.3, 59.9)",1163,swealthq_ur,1,Total,Karnataka,South
29,htn_untreated,43.8,37,50.6,Proportion,"43.8 (37, 50.6)",1414,swealthq_ur,2,Total,Karnataka,South
29,htn_untreated,43.9,38,49.8,Proportion,"43.9 (38, 49.8)",1583,swealthq_ur,3,Total,Karnataka,South
29,htn_untreated,35.5,29.2,41.7,Proportion,"35.5 (29.2, 41.7)",1590,swealthq_ur,4,Total,Karnataka,South
29,htn_untreated,36.3,30.7,41.9,Proportion,"36.3 (30.7, 41.9)",1890,swealthq_ur,5,Total,Karnataka,South
30,htn_untreated,18.8,-0.5,38.1,Proportion,"18.8 (-0.5, 38.1)",103,swealthq_ur,1,Total,Goa,West
30,htn_untreated,22.7,7.6,37.7,Proportion,"22.7 (7.6, 37.7)",194,swealthq_ur,2,Total,Goa,West
30,htn_untreated,30.5,10.7,50.3,Proportion,"30.5 (10.7, 50.3)",165,swealthq_ur,3,Total,Goa,West
30,htn_untreated,43.2,22.7,63.8,Proportion,"43.2 (22.7, 63.8)",192,swealthq_ur,4,Total,Goa,West
30,htn_untreated,31.2,15.9,46.4,Proportion,"31.2 (15.9, 46.4)",238,swealthq_ur,5,Total,Goa,West
31,htn_untreated,39.4,12.9,65.9,Proportion,"39.4 (12.9, 65.9)",73,swealthq_ur,1,Total,Lakshadweep,South
31,htn_untreated,23.7,2.5,45,Proportion,"23.7 (2.5, 45)",87,swealthq_ur,2,Total,Lakshadweep,South
31,htn_untreated,31.8,16,47.6,Proportion,"31.8 (16, 47.6)",77,swealthq_ur,3,Total,Lakshadweep,South
31,htn_untreated,39.1,9.7,68.5,Proportion,"39.1 (9.7, 68.5)",60,swealthq_ur,4,Total,Lakshadweep,South
31,htn_untreated,42.7,19.5,65.9,Proportion,"42.7 (19.5, 65.9)",71,swealthq_ur,5,Total,Lakshadweep,South
32,htn_untreated,35.4,28.4,42.3,Proportion,"35.4 (28.4, 42.3)",1348,swealthq_ur,1,Total,Kerala,South
32,htn_untreated,40.9,33.6,48.3,Proportion,"40.9 (33.6, 48.3)",1282,swealthq_ur,2,Total,Kerala,South
32,htn_untreated,41.3,33.9,48.8,Proportion,"41.3 (33.9, 48.8)",1244,swealthq_ur,3,Total,Kerala,South
32,htn_untreated,37.9,30.7,45,Proportion,"37.9 (30.7, 45)",1242,swealthq_ur,4,Total,Kerala,South
32,htn_untreated,33.1,26.2,40,Proportion,"33.1 (26.2, 40)",1413,swealthq_ur,5,Total,Kerala,South
33,htn_untreated,52.7,47.1,58.3,Proportion,"52.7 (47.1, 58.3)",1929,swealthq_ur,1,Total,Tamil Nadu,South
33,htn_untreated,54.1,48.4,59.7,Proportion,"54.1 (48.4, 59.7)",1766,swealthq_ur,2,Total,Tamil Nadu,South
33,htn_untreated,53.6,48.4,58.7,Proportion,"53.6 (48.4, 58.7)",1780,swealthq_ur,3,Total,Tamil Nadu,South
33,htn_untreated,53.2,48.2,58.1,Proportion,"53.2 (48.2, 58.1)",1812,swealthq_ur,4,Total,Tamil Nadu,South
33,htn_untreated,52.9,47.4,58.5,Proportion,"52.9 (47.4, 58.5)",1887,swealthq_ur,5,Total,Tamil Nadu,South
34,htn_untreated,34.3,14,54.7,Proportion,"34.3 (14, 54.7)",230,swealthq_ur,1,Total,Puducherry,South
34,htn_untreated,36.3,16.8,55.8,Proportion,"36.3 (16.8, 55.8)",294,swealthq_ur,2,Total,Puducherry,South
34,htn_untreated,46.7,32.4,61,Proportion,"46.7 (32.4, 61)",362,swealthq_ur,3,Total,Puducherry,South
34,htn_untreated,37.7,22.7,52.8,Proportion,"37.7 (22.7, 52.8)",370,swealthq_ur,4,Total,Puducherry,South
34,htn_untreated,40.3,23.5,57,Proportion,"40.3 (23.5, 57)",316,swealthq_ur,5,Total,Puducherry,South
35,htn_untreated,34.8,20.9,48.8,Proportion,"34.8 (20.9, 48.8)",171,swealthq_ur,1,Total,Andaman & Nicobar Islands,South
35,htn_untreated,44.8,30.4,59.2,Proportion,"44.8 (30.4, 59.2)",170,swealthq_ur,2,Total,Andaman & Nicobar Islands,South
35,htn_untreated,27.1,14.7,39.4,Proportion,"27.1 (14.7, 39.4)",192,swealthq_ur,3,Total,Andaman & Nicobar Islands,South
35,htn_untreated,27.6,16.4,38.8,Proportion,"27.6 (16.4, 38.8)",188,swealthq_ur,4,Total,Andaman & Nicobar Islands,South
35,htn_untreated,21.4,7.2,35.5,Proportion,"21.4 (7.2, 35.5)",161,swealthq_ur,5,Total,Andaman & Nicobar Islands,South
36,htn_untreated,41.8,36.4,47.1,Proportion,"41.8 (36.4, 47.1)",1658,swealthq_ur,1,Total,Telangana,South
36,htn_untreated,36,31.2,40.9,Proportion,"36 (31.2, 40.9)",1626,swealthq_ur,2,Total,Telangana,South
36,htn_untreated,34.7,30,39.4,Proportion,"34.7 (30, 39.4)",1566,swealthq_ur,3,Total,Telangana,South
36,htn_untreated,34.6,28.7,40.4,Proportion,"34.6 (28.7, 40.4)",1608,swealthq_ur,4,Total,Telangana,South
36,htn_untreated,26.9,22.4,31.5,Proportion,"26.9 (22.4, 31.5)",1744,swealthq_ur,5,Total,Telangana,South
37,htn_untreated,71,55.3,86.7,Proportion,"71 (55.3, 86.7)",210,swealthq_ur,1,Total,Ladakh,North
37,htn_untreated,59.1,41.6,76.6,Proportion,"59.1 (41.6, 76.6)",192,swealthq_ur,2,Total,Ladakh,North
37,htn_untreated,67.5,55.7,79.4,Proportion,"67.5 (55.7, 79.4)",210,swealthq_ur,3,Total,Ladakh,North
37,htn_untreated,52.4,40.5,64.3,Proportion,"52.4 (40.5, 64.3)",171,swealthq_ur,4,Total,Ladakh,North
37,htn_untreated,53.2,38.6,67.7,Proportion,"53.2 (38.6, 67.7)",163,swealthq_ur,5,Total,Ladakh,North
1,htn_uncontrolled,45.5,41.8,49.1,Proportion,"45.5 (41.8, 49.1)",4492,,NA,Total,Jammu & Kashmir,North
2,htn_uncontrolled,40.2,35.8,44.6,Proportion,"40.2 (35.8, 44.6)",2224,,NA,Total,Himachal Pradesh,North
3,htn_uncontrolled,56.7,53.5,59.9,Proportion,"56.7 (53.5, 59.9)",4581,,NA,Total,Punjab,North
4,htn_uncontrolled,58,30.8,85.1,Proportion,"58 (30.8, 85.1)",110,,NA,Total,Chandigarh,North
5,htn_uncontrolled,56.6,50.9,62.3,Proportion,"56.6 (50.9, 62.3)",1487,,NA,Total,Uttarakhand,Central
6,htn_uncontrolled,49.9,46.4,53.4,Proportion,"49.9 (46.4, 53.4)",2875,,NA,Total,Haryana,North
7,htn_uncontrolled,57.9,53.7,62.1,Proportion,"57.9 (53.7, 62.1)",1782,,NA,Total,Nct Of Delhi,North
8,htn_uncontrolled,45.1,41.9,48.4,Proportion,"45.1 (41.9, 48.4)",3294,,NA,Total,Rajasthan,North
9,htn_uncontrolled,47.8,45.4,50.2,Proportion,"47.8 (45.4, 50.2)",5771,,NA,Total,Uttar Pradesh,Central
10,htn_uncontrolled,41.2,38,44.3,Proportion,"41.2 (38, 44.3)",3720,,NA,Total,Bihar,East
11,htn_uncontrolled,63.2,55.9,70.4,Proportion,"63.2 (55.9, 70.4)",624,,NA,Total,Sikkim,North East
12,htn_uncontrolled,64.6,60.4,68.8,Proportion,"64.6 (60.4, 68.8)",1392,,NA,Total,Arunachal Pradesh,North East
13,htn_uncontrolled,76.6,69.9,83.3,Proportion,"76.6 (69.9, 83.3)",863,,NA,Total,Nagaland,North East
14,htn_uncontrolled,59.9,54.2,65.7,Proportion,"59.9 (54.2, 65.7)",1318,,NA,Total,Manipur,North East
15,htn_uncontrolled,52.7,44.6,60.8,Proportion,"52.7 (44.6, 60.8)",781,,NA,Total,Mizoram,North East
16,htn_uncontrolled,45.5,39.9,51.2,Proportion,"45.5 (39.9, 51.2)",1356,,NA,Total,Tripura,North East
17,htn_uncontrolled,56.6,50.5,62.8,Proportion,"56.6 (50.5, 62.8)",926,,NA,Total,Meghalaya,North East
18,htn_uncontrolled,56.8,53.8,59.8,Proportion,"56.8 (53.8, 59.8)",4681,,NA,Total,Assam,North East
19,htn_uncontrolled,54.4,50.7,58.2,Proportion,"54.4 (50.7, 58.2)",3396,,NA,Total,West Bengal,East
20,htn_uncontrolled,48.9,44,53.9,Proportion,"48.9 (44, 53.9)",1764,,NA,Total,Jharkhand,East
21,htn_uncontrolled,45.2,42.2,48.2,Proportion,"45.2 (42.2, 48.2)",3936,,NA,Total,Odisha,East
22,htn_uncontrolled,53.8,48.9,58.6,Proportion,"53.8 (48.9, 58.6)",2121,,NA,Total,Chhattisgarh,Central
23,htn_uncontrolled,49.3,45.9,52.6,Proportion,"49.3 (45.9, 52.6)",3715,,NA,Total,Madhya Pradesh,Central
24,htn_uncontrolled,41.4,37.4,45.5,Proportion,"41.4 (37.4, 45.5)",4497,,NA,Total,Gujarat,West
25,htn_uncontrolled,45.2,36.4,54,Proportion,"45.2 (36.4, 54)",364,,NA,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_uncontrolled,44.3,40.7,47.8,Proportion,"44.3 (40.7, 47.8)",5973,,NA,Total,Maharashtra,West
28,htn_uncontrolled,45.4,41.3,49.4,Proportion,"45.4 (41.3, 49.4)",2740,,NA,Total,Andhra Pradesh,South
29,htn_uncontrolled,48.5,44.7,52.3,Proportion,"48.5 (44.7, 52.3)",5842,,NA,Total,Karnataka,South
30,htn_uncontrolled,37.3,28.5,46,Proportion,"37.3 (28.5, 46)",794,,NA,Total,Goa,West
31,htn_uncontrolled,55,40.8,69.2,Proportion,"55 (40.8, 69.2)",313,,NA,Total,Lakshadweep,South
32,htn_uncontrolled,43.3,38.8,47.8,Proportion,"43.3 (38.8, 47.8)",5420,,NA,Total,Kerala,South
33,htn_uncontrolled,48.7,45.2,52.2,Proportion,"48.7 (45.2, 52.2)",5999,,NA,Total,Tamil Nadu,South
34,htn_uncontrolled,39.2,29.6,48.9,Proportion,"39.2 (29.6, 48.9)",1281,,NA,Total,Puducherry,South
35,htn_uncontrolled,61.8,55.1,68.6,Proportion,"61.8 (55.1, 68.6)",723,,NA,Total,Andaman & Nicobar Islands,South
36,htn_uncontrolled,47.6,44.5,50.6,Proportion,"47.6 (44.5, 50.6)",6551,,NA,Total,Telangana,South
37,htn_uncontrolled,55.6,48.2,63.1,Proportion,"55.6 (48.2, 63.1)",427,,NA,Total,Ladakh,North
1,htn_uncontrolled,42.5,38.4,46.5,Proportion,"42.5 (38.4, 46.5)",2564,sex,Female,Total,Jammu & Kashmir,North
1,htn_uncontrolled,50,44.9,55.2,Proportion,"50 (44.9, 55.2)",1928,sex,Male,Total,Jammu & Kashmir,North
2,htn_uncontrolled,36.4,31,41.7,Proportion,"36.4 (31, 41.7)",1459,sex,Female,Total,Himachal Pradesh,North
2,htn_uncontrolled,48.4,39.1,57.8,Proportion,"48.4 (39.1, 57.8)",765,sex,Male,Total,Himachal Pradesh,North
3,htn_uncontrolled,52.2,48.6,55.9,Proportion,"52.2 (48.6, 55.9)",2964,sex,Female,Total,Punjab,North
3,htn_uncontrolled,66.3,61.3,71.4,Proportion,"66.3 (61.3, 71.4)",1617,sex,Male,Total,Punjab,North
4,htn_uncontrolled,45.7,25.1,66.3,Proportion,"45.7 (25.1, 66.3)",75,sex,Female,Total,Chandigarh,North
4,htn_uncontrolled,67.8,29.3,106.4,Proportion,"67.8 (29.3, 106.4)",35,sex,Male,Total,Chandigarh,North
5,htn_uncontrolled,55,47.9,62.1,Proportion,"55 (47.9, 62.1)",893,sex,Female,Total,Uttarakhand,Central
5,htn_uncontrolled,59.6,49.2,70,Proportion,"59.6 (49.2, 70)",594,sex,Male,Total,Uttarakhand,Central
6,htn_uncontrolled,44.8,40.6,48.9,Proportion,"44.8 (40.6, 48.9)",1887,sex,Female,Total,Haryana,North
6,htn_uncontrolled,61.5,55.1,67.9,Proportion,"61.5 (55.1, 67.9)",988,sex,Male,Total,Haryana,North
7,htn_uncontrolled,50.9,45.2,56.6,Proportion,"50.9 (45.2, 56.6)",1066,sex,Female,Total,Nct Of Delhi,North
7,htn_uncontrolled,68.5,62.4,74.5,Proportion,"68.5 (62.4, 74.5)",716,sex,Male,Total,Nct Of Delhi,North
8,htn_uncontrolled,42.6,38.1,47,Proportion,"42.6 (38.1, 47)",1991,sex,Female,Total,Rajasthan,North
8,htn_uncontrolled,49.6,44.7,54.5,Proportion,"49.6 (44.7, 54.5)",1303,sex,Male,Total,Rajasthan,North
9,htn_uncontrolled,45.7,42.8,48.5,Proportion,"45.7 (42.8, 48.5)",3654,sex,Female,Total,Uttar Pradesh,Central
9,htn_uncontrolled,52.1,48.6,55.6,Proportion,"52.1 (48.6, 55.6)",2117,sex,Male,Total,Uttar Pradesh,Central
10,htn_uncontrolled,36.6,33.2,40.1,Proportion,"36.6 (33.2, 40.1)",2280,sex,Female,Total,Bihar,East
10,htn_uncontrolled,49.8,44.7,54.8,Proportion,"49.8 (44.7, 54.8)",1440,sex,Male,Total,Bihar,East
11,htn_uncontrolled,55.1,45.8,64.5,Proportion,"55.1 (45.8, 64.5)",338,sex,Female,Total,Sikkim,North East
11,htn_uncontrolled,76.1,65.7,86.4,Proportion,"76.1 (65.7, 86.4)",286,sex,Male,Total,Sikkim,North East
12,htn_uncontrolled,56.1,50.1,62.2,Proportion,"56.1 (50.1, 62.2)",663,sex,Female,Total,Arunachal Pradesh,North East
12,htn_uncontrolled,73.4,68.2,78.5,Proportion,"73.4 (68.2, 78.5)",729,sex,Male,Total,Arunachal Pradesh,North East
13,htn_uncontrolled,72.5,64.2,80.9,Proportion,"72.5 (64.2, 80.9)",442,sex,Female,Total,Nagaland,North East
13,htn_uncontrolled,81.5,73.1,89.9,Proportion,"81.5 (73.1, 89.9)",421,sex,Male,Total,Nagaland,North East
14,htn_uncontrolled,54.3,46.5,62.1,Proportion,"54.3 (46.5, 62.1)",657,sex,Female,Total,Manipur,North East
14,htn_uncontrolled,64.5,56.7,72.4,Proportion,"64.5 (56.7, 72.4)",661,sex,Male,Total,Manipur,North East
15,htn_uncontrolled,54.1,43.9,64.3,Proportion,"54.1 (43.9, 64.3)",380,sex,Female,Total,Mizoram,North East
15,htn_uncontrolled,51.5,41.2,61.8,Proportion,"51.5 (41.2, 61.8)",401,sex,Male,Total,Mizoram,North East
16,htn_uncontrolled,45.1,38.9,51.3,Proportion,"45.1 (38.9, 51.3)",754,sex,Female,Total,Tripura,North East
16,htn_uncontrolled,46.1,37.8,54.4,Proportion,"46.1 (37.8, 54.4)",602,sex,Male,Total,Tripura,North East
17,htn_uncontrolled,52.8,47,58.6,Proportion,"52.8 (47, 58.6)",598,sex,Female,Total,Meghalaya,North East
17,htn_uncontrolled,63.8,53.8,73.8,Proportion,"63.8 (53.8, 73.8)",328,sex,Male,Total,Meghalaya,North East
18,htn_uncontrolled,57,53.2,60.8,Proportion,"57 (53.2, 60.8)",2673,sex,Female,Total,Assam,North East
18,htn_uncontrolled,56.5,52.2,60.7,Proportion,"56.5 (52.2, 60.7)",2008,sex,Male,Total,Assam,North East
19,htn_uncontrolled,54.7,50.1,59.2,Proportion,"54.7 (50.1, 59.2)",2043,sex,Female,Total,West Bengal,East
19,htn_uncontrolled,54,48,60.1,Proportion,"54 (48, 60.1)",1353,sex,Male,Total,West Bengal,East
20,htn_uncontrolled,46.2,39.9,52.5,Proportion,"46.2 (39.9, 52.5)",980,sex,Female,Total,Jharkhand,East
20,htn_uncontrolled,53,45.7,60.3,Proportion,"53 (45.7, 60.3)",784,sex,Male,Total,Jharkhand,East
21,htn_uncontrolled,41.8,38.1,45.5,Proportion,"41.8 (38.1, 45.5)",2408,sex,Female,Total,Odisha,East
21,htn_uncontrolled,51.8,46.6,57,Proportion,"51.8 (46.6, 57)",1528,sex,Male,Total,Odisha,East
22,htn_uncontrolled,48.1,42.3,53.9,Proportion,"48.1 (42.3, 53.9)",1280,sex,Female,Total,Chhattisgarh,Central
22,htn_uncontrolled,62,54.7,69.3,Proportion,"62 (54.7, 69.3)",841,sex,Male,Total,Chhattisgarh,Central
23,htn_uncontrolled,46,41.8,50.1,Proportion,"46 (41.8, 50.1)",2346,sex,Female,Total,Madhya Pradesh,Central
23,htn_uncontrolled,55.8,50.6,61,Proportion,"55.8 (50.6, 61)",1369,sex,Male,Total,Madhya Pradesh,Central
24,htn_uncontrolled,39.7,35,44.3,Proportion,"39.7 (35, 44.3)",2725,sex,Female,Total,Gujarat,West
24,htn_uncontrolled,44.2,37.2,51.2,Proportion,"44.2 (37.2, 51.2)",1772,sex,Male,Total,Gujarat,West
25,htn_uncontrolled,44.2,29.1,59.3,Proportion,"44.2 (29.1, 59.3)",217,sex,Female,Total,Dadra & Nagar Haveli And Daman & Diu,West
25,htn_uncontrolled,46.2,31.4,61,Proportion,"46.2 (31.4, 61)",147,sex,Male,Total,Dadra & Nagar Haveli And Daman & Diu,West
27,htn_uncontrolled,42,37.4,46.5,Proportion,"42 (37.4, 46.5)",3607,sex,Female,Total,Maharashtra,West
27,htn_uncontrolled,47.6,41.5,53.8,Proportion,"47.6 (41.5, 53.8)",2366,sex,Male,Total,Maharashtra,West
28,htn_uncontrolled,42.6,37.5,47.7,Proportion,"42.6 (37.5, 47.7)",1639,sex,Female,Total,Andhra Pradesh,South
28,htn_uncontrolled,49.7,43.5,56,Proportion,"49.7 (43.5, 56)",1101,sex,Male,Total,Andhra Pradesh,South
29,htn_uncontrolled,46.7,41.7,51.8,Proportion,"46.7 (41.7, 51.8)",3538,sex,Female,Total,Karnataka,South
29,htn_uncontrolled,51.3,45.9,56.6,Proportion,"51.3 (45.9, 56.6)",2304,sex,Male,Total,Karnataka,South
30,htn_uncontrolled,29.2,16.6,41.9,Proportion,"29.2 (16.6, 41.9)",483,sex,Female,Total,Goa,West
30,htn_uncontrolled,54.1,40.3,68,Proportion,"54.1 (40.3, 68)",311,sex,Male,Total,Goa,West
31,htn_uncontrolled,52.8,32.8,72.8,Proportion,"52.8 (32.8, 72.8)",191,sex,Female,Total,Lakshadweep,South
31,htn_uncontrolled,58.7,40.5,76.9,Proportion,"58.7 (40.5, 76.9)",122,sex,Male,Total,Lakshadweep,South
32,htn_uncontrolled,38.6,33.1,44.1,Proportion,"38.6 (33.1, 44.1)",3313,sex,Female,Total,Kerala,South
32,htn_uncontrolled,49.7,42.5,57,Proportion,"49.7 (42.5, 57)",2107,sex,Male,Total,Kerala,South
33,htn_uncontrolled,45.1,40.6,49.6,Proportion,"45.1 (40.6, 49.6)",3544,sex,Female,Total,Tamil Nadu,South
33,htn_uncontrolled,53.6,48.6,58.7,Proportion,"53.6 (48.6, 58.7)",2455,sex,Male,Total,Tamil Nadu,South
34,htn_uncontrolled,32,21.5,42.5,Proportion,"32 (21.5, 42.5)",750,sex,Female,Total,Puducherry,South
34,htn_uncontrolled,46,29.7,62.2,Proportion,"46 (29.7, 62.2)",531,sex,Male,Total,Puducherry,South
35,htn_uncontrolled,56.3,46.4,66.2,Proportion,"56.3 (46.4, 66.2)",396,sex,Female,Total,Andaman & Nicobar Islands,South
35,htn_uncontrolled,69.8,61.6,77.9,Proportion,"69.8 (61.6, 77.9)",327,sex,Male,Total,Andaman & Nicobar Islands,South
36,htn_uncontrolled,41.2,37.7,44.7,Proportion,"41.2 (37.7, 44.7)",3850,sex,Female,Total,Telangana,South
36,htn_uncontrolled,55.6,50.9,60.4,Proportion,"55.6 (50.9, 60.4)",2701,sex,Male,Total,Telangana,South
37,htn_uncontrolled,57.1,45.3,68.9,Proportion,"57.1 (45.3, 68.9)",196,sex,Female,Total,Ladakh,North
